Kraul Warrior,Green,Creature  Insect Warrior,{1}{G},{5}{G}: Kraul Warrior gets +3/+3 until end of turn.,2,2,1,0,1,1,http://mtgimage.com/card/kraul warrior.jpg
Krosan Archer,Green,Creature  Centaur Archer,{3}{G},"Reach (This creature can block creatures with flying.)
{G}, Discard a card: Krosan Archer gets +0/+2 until end of turn.",2,3,0,0,1,1,http://mtgimage.com/card/krosan archer.jpg
Krosan Avenger,Green,Creature  Human Druid,{2}{G},"Trample
Threshold  {1}{G}: Regenerate Krosan Avenger. Activate this ability only if seven or more cards are in your graveyard.",3,1,0,0,1,1,http://mtgimage.com/card/krosan avenger.jpg
Krosan Beast,Green,Creature  Squirrel Beast,{3}{G},Threshold  Krosan Beast gets +7/+7 as long as seven or more cards are in your graveyard.,1,1,0,0,1,1,http://mtgimage.com/card/krosan beast.jpg
Krosan Cloudscraper,Green,Creature  Beast Mutant,{7}{G}{G}{G},"At the beginning of your upkeep, sacrifice Krosan Cloudscraper unless you pay {G}{G}.
Morph {7}{G}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",13,13,1,0,1,1,http://mtgimage.com/card/krosan cloudscraper.jpg
Krosan Colossus,Green,Creature  Beast,{6}{G}{G}{G},Morph {6}{G}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.),9,9,0,0,1,1,http://mtgimage.com/card/krosan colossus.jpg
Krosan Constrictor,Green,Creature  Snake,{3}{G},"Swampwalk
{T}: Target black creature gets -2/-0 until end of turn.",2,2,0,0,1,1,http://mtgimage.com/card/krosan constrictor.jpg
Krosan Drover,Green,Creature  Elf,{3}{G},Creature spells you cast with converted mana cost 6 or greater cost {2} less to cast.,2,2,0,0,1,1,http://mtgimage.com/card/krosan drover.jpg
Krosan Grip,Green,Instant,{2}{G},"Split second (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.)
Destroy target artifact or enchantment.",,,1,0,1,1,http://mtgimage.com/card/krosan grip.jpg
Krosan Groundshaker,Green,Creature  Beast,{4}{G}{G}{G},{G}: Target Beast creature gains trample until end of turn.,6,6,0,0,1,1,http://mtgimage.com/card/krosan groundshaker.jpg
Krosan Reclamation,Green,Instant,{1}{G},"Target player shuffles up to two target cards from his or her graveyard into his or her library.
Flashback {1}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",,,0,0,1,1,http://mtgimage.com/card/krosan reclamation.jpg
Krosan Restorer,Green,Creature  Human Druid,{2}{G},"{T}: Untap target land.
Threshold  {T}: Untap up to three target lands. Activate this ability only if seven or more cards are in your graveyard.",1,2,0,0,1,1,http://mtgimage.com/card/krosan restorer.jpg
Krosan Tusker,Green,Creature  Boar Beast,{5}{G}{G},"Cycling {2}{G} ({2}{G}, Discard this card: Draw a card.)
When you cycle Krosan Tusker, you may search your library for a basic land card, reveal that card, put it into your hand, then shuffle your library.",6,5,0,0,1,1,http://mtgimage.com/card/krosan tusker.jpg
Krosan Vorine,Green,Creature  Cat Beast,{3}{G},"Provoke (When this attacks, you may have target creature defending player controls untap and block it if able.)
Krosan Vorine can't be blocked by more than one creature.",3,2,0,0,1,1,http://mtgimage.com/card/krosan vorine.jpg
Krosan Warchief,Green,Creature  Beast,{2}{G},"Beast spells you cast cost {1} less to cast.
{1}{G}: Regenerate target Beast.",2,2,0,0,1,1,http://mtgimage.com/card/krosan warchief.jpg
Krosan Wayfarer,Green,Creature  Human Druid,{G},Sacrifice Krosan Wayfarer: You may put a land card from your hand onto the battlefield.,1,1,0,0,1,1,http://mtgimage.com/card/krosan wayfarer.jpg
Kruphix's Insight,Green,Sorcery,{2}{G},Reveal the top six cards of your library. Put up to three enchantment cards from among them into your hand and the rest of the revealed cards into your graveyard.,,,1,1,1,1,http://mtgimage.com/card/kruphix's insight.jpg
Kudzu,Green,Enchantment  Aura,{1}{G}{G},"Enchant land
When enchanted land becomes tapped, destroy it. That land's controller attaches Kudzu to a land of his or her choice.",,,0,0,1,1,http://mtgimage.com/card/kudzu.jpg
Kurgadon,Green,Creature  Beast,{4}{G},"Whenever you cast a creature spell with converted mana cost 6 or greater, put three +1/+1 counters on Kurgadon.",3,3,0,0,1,1,http://mtgimage.com/card/kurgadon.jpg
Kyscu Drake,Green,Creature  Drake,{3}{G},"Flying
{G}: Kyscu Drake gets +0/+1 until end of turn. Activate this ability only once each turn.
Sacrifice Kyscu Drake and a creature named Spitting Drake: Search your library for a card named Viashivan Dragon and put that card onto the battlefield. Then shuffle your library.",2,2,0,0,1,1,http://mtgimage.com/card/kyscu drake.jpg
Lace with Moonglove,Green,Instant,{2}{G},"Target creature gains deathtouch until end of turn. (Any amount of damage it deals to a creature is enough to destroy that creature.)
Draw a card.",,,1,0,1,1,http://mtgimage.com/card/lace with moonglove.jpg
"Lady Zhurong, Warrior Queen",Green,Legendary Creature  Human Soldier Warrior,{4}{G},Horsemanship (This creature can't be blocked except by creatures with horsemanship.),4,3,0,0,1,1,"http://mtgimage.com/card/lady zhurong, warrior queen.jpg"
Lair Delve,Green,Sorcery,{2}{G},Reveal the top two cards of your library. Put all creature and land cards revealed this way into your hand and the rest on the bottom of your library in any order.,,,1,0,1,1,http://mtgimage.com/card/lair delve.jpg
Lambholt Elder,Green,Creature  Human Werewolf,{2}{G},"At the beginning of each upkeep, if no spells were cast last turn, transform Lambholt Elder.",1,2,1,0,1,1,http://mtgimage.com/card/lambholt elder.jpg
Lammastide Weave,Green,Instant,{1}{G},"Name a card, then target player puts the top card of his or her library into his or her graveyard. If that card is the named card, you gain life equal to its converted mana cost.
Draw a card.",,,1,0,1,1,http://mtgimage.com/card/lammastide weave.jpg
Land Aid '04,Green,Sorcery,{G}{G},"Search your library for a basic land card, put that card into play tapped, then shuffle your library. If you sang a song the whole time you were searching and shuffling, you may untap that land.",,,0,0,0,0,http://mtgimage.com/card/land aid '.jpg
Land Grant,Green,Sorcery,{1}{G},"If you have no land cards in hand, you may reveal your hand rather than pay Land Grant's mana cost.
Search your library for a Forest card, reveal that card, and put it into your hand. Then shuffle your library.",,,0,0,1,1,http://mtgimage.com/card/land grant.jpg
Land Leeches,Green,Creature  Leech,{1}{G}{G},First strike,2,2,0,0,1,1,http://mtgimage.com/card/land leeches.jpg
Laughing Hyena,Green,Creature  Hyena,{1}{G},"Gotcha Whenever an opponent laughs, you may say ""Gotcha"" If you do, return Laughing Hyena from your graveyard to your hand.",2,2,0,0,0,0,http://mtgimage.com/card/laughing hyena.jpg
Lay of the Land,Green,Sorcery,{G},"Search your library for a basic land card, reveal it, put it into your hand, then shuffle your library.",,,1,0,1,1,http://mtgimage.com/card/lay of the land.jpg
Lead the Stampede,Green,Sorcery,{2}{G},Look at the top five cards of your library. You may reveal any number of creature cards from among them and put the revealed cards into your hand. Put the rest on the bottom of your library in any order.,,,1,0,1,1,http://mtgimage.com/card/lead the stampede.jpg
Leaf Arrow,Green,Instant,{G},Leaf Arrow deals 3 damage to target creature with flying.,,,1,0,1,1,http://mtgimage.com/card/leaf arrow.jpg
Leaf Dancer,Green,Creature  Centaur,{1}{G}{G},Forestwalk,2,2,0,0,1,1,http://mtgimage.com/card/leaf dancer.jpg
Leaf Gilder,Green,Creature  Elf Druid,{1}{G},{T}: Add {G} to your mana pool.,2,1,1,0,1,1,http://mtgimage.com/card/leaf gilder.jpg
Leaf-Crowned Elder,Green,Creature  Treefolk Shaman,{2}{G}{G},"Kinship  At the beginning of your upkeep, you may look at the top card of your library. If it shares a creature type with Leaf-Crowned Elder, you may reveal it. If you do, you may play that card without paying its mana cost.",3,5,1,0,1,1,http://mtgimage.com/card/leaf-crowned elder.jpg
Leafcrown Dryad,Green,Enchantment Creature  Nymph Dryad,{1}{G},"Bestow {3}{G} (If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)
Reach
Enchanted creature gets +2/+2 and has reach.",2,2,1,1,1,1,http://mtgimage.com/card/leafcrown dryad.jpg
Leaping Lizard,Green,Creature  Lizard,{1}{G}{G},{1}{G}: Leaping Lizard gets -0/-1 and gains flying until end of turn.,2,3,0,0,1,1,http://mtgimage.com/card/leaping lizard.jpg
Leatherback Baloth,Green,Creature  Beast,{G}{G}{G},,4,5,1,0,1,1,http://mtgimage.com/card/leatherback baloth.jpg
Leeching Bite,Green,Instant,{1}{G},Target creature gets +1/+1 until end of turn. Another target creature gets -1/-1 until end of turn.,,,1,0,1,1,http://mtgimage.com/card/leeching bite.jpg
Leery Fogbeast,Green,Creature  Beast,{2}{G},"Whenever Leery Fogbeast becomes blocked, prevent all combat damage that would be dealt this turn.",4,2,0,0,1,1,http://mtgimage.com/card/leery fogbeast.jpg
Ley Druid,Green,Creature  Human Druid,{2}{G},{T}: Untap target land.,1,1,1,0,1,1,http://mtgimage.com/card/ley druid.jpg
Ley Line,Green,Enchantment,{3}{G},"At the beginning of each player's upkeep, that player may put a +1/+1 counter on target creature of his or her choice.",,,0,0,1,1,http://mtgimage.com/card/ley line.jpg
Leyline of Lifeforce,Green,Enchantment,{2}{G}{G},"If Leyline of Lifeforce is in your opening hand, you may begin the game with it on the battlefield.
Creature spells can't be countered.",,,1,0,1,1,http://mtgimage.com/card/leyline of lifeforce.jpg
Leyline of Vitality,Green,Enchantment,{2}{G}{G},"If Leyline of Vitality is in your opening hand, you may begin the game with it on the battlefield.
Creatures you control get +0/+1.
Whenever a creature enters the battlefield under your control, you may gain 1 life.",,,1,0,1,1,http://mtgimage.com/card/leyline of vitality.jpg
Lhurgoyf,Green,Creature  Lhurgoyf,{2}{G}{G},Lhurgoyf's power is equal to the number of creature cards in all graveyards and its toughness is equal to that number plus 1.,*,1+*,1,0,1,1,http://mtgimage.com/card/lhurgoyf.jpg
Lichenthrope,Green,Creature  Plant Fungus,{3}{G}{G},"If damage would be dealt to Lichenthrope, put that many -1/-1 counters on it instead.
At the beginning of your upkeep, remove a -1/-1 counter from Lichenthrope.",5,5,0,0,1,1,http://mtgimage.com/card/lichenthrope.jpg
Liege of the Hollows,Green,Creature  Spirit,{2}{G}{G},"When Liege of the Hollows dies, each player may pay any amount of mana. Then each player who paid mana this way puts that many 1/1 green Squirrel creature tokens onto the battlefield.",3,4,0,0,1,1,http://mtgimage.com/card/liege of the hollows.jpg
Liege of the Tangle,Green,Creature  Elemental,{6}{G}{G},"Trample
Whenever Liege of the Tangle deals combat damage to a player, you may choose any number of target lands you control and put an awakening counter on each of them. Each of those lands is an 8/8 green Elemental creature for as long as it has an awakening counter on it. They're still lands.",8,8,1,0,1,1,http://mtgimage.com/card/liege of the tangle.jpg
Life,Green,Sorcery,{G},All lands you control become 1/1 creatures until end of turn. They're still lands.,,,0,0,1,1,http://mtgimage.com/card/life.jpg
Life and Limb,Green,Enchantment,{3}{G},All Forests and all Saprolings are 1/1 green Saproling creatures and Forest lands in addition to their other types.,,,1,0,1,1,http://mtgimage.com/card/life and limb.jpg
Life from the Loam,Green,Sorcery,{1}{G},"Return up to three target land cards from your graveyard to your hand.
Dredge 3 (If you would draw a card, instead you may put exactly three cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)",,,1,0,1,1,http://mtgimage.com/card/life from the loam.jpg
Life's Legacy,Green,Sorcery,{1}{G},"As an additional cost to cast Life's Legacy, sacrifice a creature.
Draw cards equal to the sacrificed creature's power.",,,1,1,1,1,http://mtgimage.com/card/life's legacy.jpg
Lifeblood Hydra,Green,Creature  Hydra,{X}{G}{G}{G},"Trample
Lifeblood Hydra enters the battlefield with X +1/+1 counters on it.
When Lifeblood Hydra dies, you gain life and draw cards equal to its power.",0,0,0,0,1,1,http://mtgimage.com/card/lifeblood hydra.jpg
Lifeforce,Green,Enchantment,{G}{G},{G}{G}: Counter target black spell.,,,0,0,1,1,http://mtgimage.com/card/lifeforce.jpg
Lifegift,Green,Enchantment,{2}{G},"Whenever a land enters the battlefield, you may gain 1 life.",,,1,0,1,1,http://mtgimage.com/card/lifegift.jpg
Lifelace,Green,Instant,{G},Target spell or permanent becomes green. (Mana symbols on that permanent remain unchanged.),,,0,0,1,1,http://mtgimage.com/card/lifelace.jpg
Lifesmith,Green,Creature  Human Artificer,{1}{G},"Whenever you cast an artifact spell, you may pay {1}. If you do, you gain 3 life.",2,1,1,0,1,1,http://mtgimage.com/card/lifesmith.jpg
Lifespinner,Green,Creature  Spirit,{3}{G},"{T}, Sacrifice three Spirits: Search your library for a legendary Spirit permanent card and put it onto the battlefield. Then shuffle your library.",3,3,1,0,1,1,http://mtgimage.com/card/lifespinner.jpg
Lignify,Green,Tribal Enchantment  Treefolk Aura,{1}{G},"Enchant creature
Enchanted creature is a Treefolk with base power and toughness 0/4 and loses all abilities.",,,1,0,1,1,http://mtgimage.com/card/lignify.jpg
Living Artifact,Green,Enchantment  Aura,{G},"Enchant artifact
Whenever you're dealt damage, put that many vitality counters on Living Artifact.
At the beginning of your upkeep, you may remove a vitality counter from Living Artifact. If you do, you gain 1 life.",,,0,0,1,1,http://mtgimage.com/card/living artifact.jpg
Living Destiny,Green,Instant,{3}{G},"As an additional cost to cast Living Destiny, reveal a creature card from your hand.
You gain life equal to the revealed card's converted mana cost.",,,1,0,1,1,http://mtgimage.com/card/living destiny.jpg
Living Hive,Green,Creature  Elemental Insect,{6}{G}{G},"Trample
Whenever Living Hive deals combat damage to a player, put that many 1/1 green Insect creature tokens onto the battlefield.",6,6,1,0,1,1,http://mtgimage.com/card/living hive.jpg
Living Lands,Green,Enchantment,{3}{G},All Forests are 1/1 creatures that are still lands.,,,0,0,1,1,http://mtgimage.com/card/living lands.jpg
Living Plane,Green,World Enchantment,{2}{G}{G},All lands are 1/1 creatures that are still lands.,,,0,0,1,1,http://mtgimage.com/card/living plane.jpg
Living Terrain,Green,Enchantment  Aura,{2}{G}{G},"Enchant land
Enchanted land is a 5/6 green Treefolk creature that's still a land.",,,1,0,1,1,http://mtgimage.com/card/living terrain.jpg
Living Totem,Green,Creature  Plant Elemental,{3}{G},"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
When Living Totem enters the battlefield, you may put a +1/+1 counter on another target creature.",2,3,1,1,1,1,http://mtgimage.com/card/living totem.jpg
Living Wish,Green,Sorcery,{1}{G},"You may choose a creature or land card you own from outside the game, reveal that card, and put it into your hand. Exile Living Wish.",,,0,0,1,1,http://mtgimage.com/card/living wish.jpg
Llanowar Augur,Green,Creature  Elf Shaman,{G},Sacrifice Llanowar Augur: Target creature gets +3/+3 and gains trample until end of turn. Activate this ability only during your upkeep.,0,3,1,0,1,1,http://mtgimage.com/card/llanowar augur.jpg
Llanowar Behemoth,Green,Creature  Elemental,{3}{G}{G},Tap an untapped creature you control: Llanowar Behemoth gets +1/+1 until end of turn.,4,4,1,0,1,1,http://mtgimage.com/card/llanowar behemoth.jpg
Llanowar Cavalry,Green,Creature  Human Soldier,{2}{G},{W}: Llanowar Cavalry gains vigilance until end of turn.,1,4,0,0,1,1,http://mtgimage.com/card/llanowar cavalry.jpg
Llanowar Druid,Green,Creature  Elf Druid,{1}{G},"{T}, Sacrifice Llanowar Druid: Untap all Forests.",1,2,0,0,1,1,http://mtgimage.com/card/llanowar druid.jpg
Llanowar Elite,Green,Creature  Elf,{G},"Kicker {8} (You may pay an additional {8} as you cast this spell.)
Trample
If Llanowar Elite was kicked, it enters the battlefield with five +1/+1 counters on it.",1,1,0,0,1,1,http://mtgimage.com/card/llanowar elite.jpg
